ID,Count
18288,331.7794148928522
18289,258.97009389311825
18290,219.77707156566296
18291,176.03488821776673
18292,149.74182020631045
18293,137.44581648613706
18294,152.08288175006916
18295,185.07958816748786
18296,209.6052366522509
18297,286.70762085877703
18298,435.1754271404033
18299,482.04860022111876
18300,472.8649264081599
18301,407.0200534456603
18302,426.19022219678806
18303,427.37514209842686
18304,417.6350535653926
18305,413.22603164616487
18306,427.1467088216946
18307,461.70442379335174
18308,437.706693590089
18309,406.56631712339436
18310,406.86414349431845
18311,398.1072409990206
18312,360.75199398578707
18313,287.8192597962601
18314,247.0607314324031
18315,202.58863390001164
18316,175.06466306416712
18317,160.7204840173097
18318,172.83805839231619
18319,204.49417465635293
18320,228.31493538166956
18321,304.5386402930032
18322,449.4899857891015
18323,494.99899114005774
18324,485.38224838241666
18325,420.0322572116837
18326,437.93581501947517
18327,436.55608475959826
18328,425.16456147079515
18329,422.19505458741486
18330,435.7406964189161
18331,468.4389093791225
18332,445.06117702915117
18333,417.5609697161024
18334,415.0762641120526
18335,407.75470084597106
18336,369.5057444361612
18337,296.5018998946859
18338,254.95244393927393
18339,210.30982354582085
18340,182.2166551084874
18341,167.50736479219478
18342,179.21670046634256
18343,210.41528752325473
18344,234.08722476068687
18345,309.8089644086103
18346,454.5715426741942
18347,499.5705588306378
18348,489.9140122316186
18349,424.2259161098226
18350,441.9927858894635
18351,440.25456191436035
18352,428.6266439646796
18353,425.6066338081776
18354,438.90834805642646
18355,471.4882146904189
18356,447.8857943193274
18357,420.5607299286667
18358,417.7116895183901
18359,410.4512287422299
18360,371.9820983248526
18361,298.9278616838919
18362,257.2343879712697
18363,212.48872710402247
18364,184.32631957169139
18365,169.470484740398
18366,181.15921550408922
18367,212.19790450972022
18368,235.87313612042627
18369,311.45012482589533
18370,456.2009001185308
18371,501.0900913315753
18372,491.40184782007077
18373,425.652530503421
18374,443.35606463422477
18375,441.58915170472295
18376,429.87655643509254
18377,426.8607569945316
18378,440.07622217029507
18379,472.6589275365626
18380,448.9842394658059
18381,421.6647344643307
18382,418.7585095575521
18383,411.48164450265614
18384,372.98461596591403
18385,299.8940153532001
18386,258.193096556163
18387,213.4010961327436
18388,185.24238040724802
18389,170.3397538403877
18390,182.0328462189185
18391,213.0332439940579
18392,236.70604174986113
18393,312.25831393341804
18394,456.9960868310525
18395,501.8744313298963
18396,492.1645408357972
18397,426.41485900801945
18398,444.0922572462273
18399,442.3291907522627
18400,430.5916385858988
18401,427.5789375877585
18402,440.7753861733695
18403,473.35588376516307
18404,449.6702974375535
18405,422.34307625105566
18406,419.43313201059107
18407,412.1436632270468
18408,373.64808210638927
18409,300.5430055975331
18410,258.84509229846117
18411,214.0400805186769
18412,185.88289487957945
18413,170.9710346351221
18414,182.66240433243945
18415,213.658191032588
18416,237.32583797673095
18417,312.87746081273536
18418,457.6077616944845
18419,502.48773902177686
18420,492.76989312149857
18421,427.0221692761362
18422,444.69286319883525
18423,442.9304773428436
18424,431.18859458613485
18425,428.1745683044606
18426,441.3692973925625
18427,473.94656424333647
18428,450.26128973858556
18429,422.929781662696
18430,420.0211056709492
18431,412.7273351851977
18432,374.23290025365174
18433,301.1244477886344
18434,259.42675823927243
18435,214.61981274510066
18436,186.4616411972731
18437,171.54927977558523
18438,183.23866171698694
18439,214.2349480406728
18440,237.90014210564698
18441,313.4526268932758
18442,458.1806304693333
18443,503.0612303527552
18444,493.3417280035396
18445,427.5940085756825
18446,445.2638967640147
18447,443.5008170516677
18448,431.7588968195873
18449,428.74366674523407
18450,441.938831018852
18451,474.514720786313
18452,450.82997935242867
18453,423.4972710146024
18454,420.5889065789361
18455,413.2943513124134
18456,374.7998367098539
18457,301.6910879078902
18458,259.99292963178067
18459,215.18608827735432
18460,187.0271996054439
18461,172.11515143453929
18462,183.80377298812388
18463,214.8003680804259
18464,238.46494773579656
18465,314.0175737656886
18466,458.74522234638033
18467,503.6257260595138
18468,493.9061423876245
18469,428.1581168844365
18470,445.82812573117457
18471,444.06462655111983
18472,432.3229104644954
18473,429.3072678975309
18474,442.5026014269648
18475,475.0781852403348
18476,451.39349793713444
18477,424.06064013930586
18478,421.1521910159765
18479,413.8576355208877
18480,375.36292691235036
18481,302.25427568192987
18482,260.5558764941393
18483,215.74915967954314
18484,187.59005161031249
18485,172.6780911884697
18486,184.3665654912217
18487,215.3631740504071
18488,239.0276980418708
18489,314.58025901734476
18490,459.30793112160234
18491,504.1883151058509
18492,494.46879981359774
18493,428.72063851711135
18494,446.3907195256228
18495,444.62710627252426
18496,432.88543284717355
18497,429.86972256752034
18498,443.06505300322505
18499,475.6406212751988
18500,451.95588783428605
18501,424.623055230156
18502,421.71453399471744
18503,414.4200226438292
18504,375.92523898037814
18505,302.81662770961316
18506,261.1181707728749
18507,216.31147297237928
18508,188.15233577424132
18509,173.24036721926313
18510,184.9288413326006
18511,215.92541892105112
18512,239.58996291706393
18513,315.14248144210404
18514,459.8701804620495
18515,504.75052382461564
18516,495.03102969259305
18517,429.2828401040008
18518,446.952928443027
18519,445.1893039893471
18520,433.4476223086205
18521,430.4319164479117
18522,443.6272269432333
18523,476.2028091847194
18524,452.5180512984405
18525,425.1852343788561
18526,422.2766916599368
18527,414.9821909766239
18528,376.48739403217667
18529,303.3787847509053
18530,261.6803244438763
18531,216.87361995694297
18532,188.71448757323688
18533,173.8025066074557
18534,185.49098976194105
18535,216.48755357749886
18536,240.1521063550067
18537,315.7046138133992
18538,460.4323178938038
18539,505.31265538759015
18540,495.59316108309974
18541,429.8449712158257
18542,447.5150547004463
18543,445.7514341141782
18544,434.00974493055827
18545,430.9940446165415
18546,444.1893475235094
18547,476.76493449461134
18548,453.0801710835957
18549,425.7473563653149
18550,422.83881129231486
18551,415.5443097598368
18552,377.04951352920796
18553,303.94090095483205
18554,262.24244337655267
18555,217.43573447100061
18556,189.2766053486342
18557,174.3646202997008
18558,186.0531058986725
18559,217.0496670630027
18560,240.71422066385279
18561,316.2667273436633
18562,460.994430523316
18563,505.87476887472013
18564,496.1552724416208
18565,430.40708435850735
18566,448.0771653040708
18567,446.31354656547495
18568,434.5718552412426
18569,431.55615613124087
18570,444.7514578324731
18571,477.3270450123199
18572,453.64228146982623
18573,426.30946601476694
18574,423.4009216557584
18575,416.10641879831655
18576,377.6116236738873
18577,304.5030096751119
18578,262.8045531072397
18579,217.99784311259424
18580,189.83871454717087
18581,174.92672899279128
18582,186.61521455910466
18583,217.61177581731692
18584,241.27632888292712
18585,316.8288360775346
18586,461.55653845809525
18587,506.43687746735054
18588,496.71738025444773
18589,430.96919270408495
18590,448.63927311537594
18591,446.87565461124393
18592,435.1339631042114
18593,432.118263890254
18594,445.3135657337767
18595,477.8891525516193
18596,454.2043893512981
18597,426.8715734276058
18598,423.96302944602934
18599,416.66852617259707
18600,378.17373131782216
18601,305.0651170691212
18602,263.36666058404376
18603,218.55995054462275
18604,190.4008218734633
18605,175.48883644542755
18606,187.17732177886222
18607,218.17388325226466
18608,241.8384360501186
18609,317.3909434541502
18610,462.118645619101
18611,506.9989847581744
18612,497.2794874360743
18613,431.5312999028991
18614,449.20138032133855
18615,447.4377617324728
18616,435.696070319646
18617,432.68037096157485
18618,445.8756729347995
18619,478.4512596035064
18620,454.76649651555215
18621,427.43368048382223
18622,424.52513656060216
18623,417.23063324457206
18624,378.735838382467
18625,305.62722415532244
18626,263.9287676095581
18627,219.1220576341898
18628,190.96292887668773
18629,176.05094352407966
18630,187.73942877658502
18631,218.73599030813088
18632,242.4005430540927
18633,317.9530504816423
18634,462.6807526335955
18635,507.561091759018
18636,497.84159445828374
18637,432.0934068845333
18638,449.7634873439795
18639,447.99986870484815
18640,436.2581773344805
18641,433.24247793370404
18642,446.4377799357657
18643,479.0133665809449
18644,455.32860350055745
18645,427.995787467728
18646,425.0872435316527
18647,417.7927402323543
18648,379.2979453444107
18649,306.18933114236836
18650,264.49087456811844
18651,219.68416461590246
18652,191.52503583656772
18653,176.6130504975054
18654,188.30153574024854
18655,219.29809727272564
18656,242.9626500214942
18657,318.51515743909147
18658,463.24285960276774
18659,508.1231987123512
18660,498.40370142642945
18661,432.6555138369587
18662,450.3255943086162
18663,448.5619756587405
18664,436.82028429425645
18665,433.8045848900496
18666,446.99988689074314
18667,479.57547353933774
18668,455.89071045197375
18669,428.5578944268152
18670,425.6493504813377
18671,418.3548471905
18672,379.8600522941162
18673,306.7514380982783
18674,265.052981518996
18675,220.24627156901423
18676,192.08714278893774
18677,177.17515744806167
18678,188.86364269368093
18679,219.86020422156676
18680,243.52475697511565
18681,319.07726438729026
18682,463.80496655565196
18683,508.6853056608381
18684,498.96580837792845
18685,433.2176207862625
18686,450.88770125853495
18687,449.12408260890794
18688,437.3823912428449
18689,434.36669184073514
18690,447.5619938385426
18691,480.13758049000296
18692,456.452817399596
18693,429.12000137695213
18694,426.211457429262
18695,418.91695413980017
18696,380.42215924256647
18697,307.3135450467036
18698,265.61508846792435
18699,220.80837851676534
18700,192.6492497380984
18701,177.73726439547335
18702,189.42574964275443
18703,220.42231116897884
18704,244.08686392383214
18705,319.6393713349405
18706,464.3670735038746
18707,509.2474126088085
18708,499.52791532567693
18709,433.7797277344862
18710,451.4498082059529
18711,449.6861895572225
18712,437.9444981901324
18713,434.928798788957
18714,448.12410078588323
18715,480.699687437994
18716,457.01492434710246
18717,429.6821083246583
18718,426.7735643769549
18719,419.47906108725516
18720,380.9842661903872
18721,307.87565199400325
18722,266.177195415771
18723,221.3704854640259
18724,193.21135668586876
18725,178.29937134279115
18726,189.98785659038066
18727,220.9844181164038
18728,244.6489708712976
18729,320.20147828246985
18730,464.9291804512106
18731,509.80951955639875
18732,500.0900222729442
18733,434.34183468207584
18734,452.01191515321716
18735,450.2482965047563
18736,438.50660513744253
18737,435.4909057364034
18738,448.6862077332591
18739,481.2617943853518
18740,457.57703129453466
18741,430.24421527195136
18742,427.33567132441374
18743,420.04116803452064
18744,381.54637313783684
18745,308.43775894127737
18746,266.7393023631825
18747,221.93259241133228
18748,193.77346363322874
18749,178.86147829013612
18750,190.54996353769283
18751,221.54652506377786
18752,245.21107781857867
18753,320.763585229854
18754,465.4912873984826
18755,510.3716265037727
18756,500.6521292202264
18757,434.903941629425
18758,452.5740221005203
18759,450.81040345207583
18760,439.0687120847676
18761,436.05301268369794
18762,449.2483146805986
18763,481.82390133263203
